종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"068930","디지털대성","KOSDAQ","우량기업부","8460","-10","-0.12","8480","8600","8250","72573","611731045","234133393320","27675342"
"033130","디지틀조선","KOSDAQ","중견기업부","1992","-58","-2.83","2050","2050","1916","212477","415147961","73933611864","37115267"
"105740","디케이락","KOSDAQ","우량기업부","8880","-120","-1.33","8980","8990","8530","142709","1250768510","90296395440","10168513"
"263020","디케이앤디","KOSDAQ","벤처기업부","3685","-50","-1.34","3795","3875","3570","668969","2490861518","50986198010","13836146"
"290550","디케이티","KOSDAQ","우량기업부","26500","-1850","-6.53","28250","28850","26100","332836","8964048750","530032595000","20001230"
"066670","디티씨","KOSDAQ","중견기업부","2815","-205","-6.79","2980","3020","2815","92809","266121625","52617749170","18691918"
"187220","디티앤씨","KOSDAQ","중견기업부","2875","75","2.68","2800","2875","2610","205539","569402385","33134182375","11524933"
"383930","디티앤씨알오","KOSDAQ","중견기업부","2440","-85","-3.37","2495","2520","2295","136312","326106494","31193272320","12784128"
"131180","딜리","KOSDAQ","벤처기업부","4640","-65","-1.38","4980","4980","4400","84303","396947046","27236800000","5870000"
"315640","딥노이드","KOSDAQ","기술성장기업부","2895","20","0.70","2870","2970","2700","256270","720953395","85032611640","29372232"
"900110","딥커머스","KOSDAQ","외국기업(소속부없음)","713","-61","-7.88","772","772","650","568103","391028279","26291693185","36874745"
"317120","라닉스","KOSDAQ","기술성장기업부","2350","-45","-1.88","2395","2395","2165","303333","685566681","35861000000","15260000"
"462510","라메디텍","KOSDAQ","기술성장기업부","4360","-150","-3.33","4420","4495","3835","209469","884567405","38380927400","8802965"
"232680","라온로보틱스","KOSDAQ","기술성장기업부","15800","90","0.57","15710","16190","14690","241262","3737218220","207231994200","13115949"
"042510","라온시큐어","KOSDAQ","벤처기업부","11290","-310","-2.67","11600","11600","10850","172708","1932299845","126506414460","11205174"
"418420","라온텍","KOSDAQ","기술성장기업부","10210","-920","-8.27","10740","11000","9820","1633069","16680899695","313456525930","30700933"
"300120","라온피플","KOSDAQ","벤처기업부","881","-42","-4.55","923","923","870","671220","592708782","43613038096","49504016"
"171120","라이온켐텍","KOSDAQ","우량기업부","2410","70","2.99","2370","2445","2305","427642","1017727070","86523241600","35901760"
"388790","라이콤","KOSDAQ","벤처기업부","4415","-485","-9.90","4785","4785","4050","454555","2003115495","135161516400","30614160"
"214260","라파스","KOSDAQ","기술성장기업부","7940","-430","-5.14","8020","8360","7730","42863","338342985","70844356220","8922463"
"403360","라피치","KONEX","일반기업부","7910","1020","14.80","6800","7910","6800","72","558420","28363812470","3585817"
"171010","램테크놀러지","KOSDAQ","벤처기업부","3750","-55","-1.45","3805","3810","3560","195813","722462918","53620320000","14298752"
"084650","랩지노믹스","KOSDAQ","중견기업부","1271","-57","-4.29","1340","1384","1265","2240045","2950422042","94359027290","74239990"
"217500","러셀","KOSDAQ","벤처기업부","2760","-5","-0.18","2845","2940","2610","712682","1969374018","87801120000","31812000"
"092590","럭스피아","KONEX","일반기업부","869","59","7.28","805","900","805","185","152722","6335964162","7291098"
"266170","레드우즈","KONEX","일반기업부","1050","0","0.00","0","0","0","0","0","1366092000","1301040"
"038390","레드캡투어","KOSDAQ","우량기업부","10450","30","0.29","10420","10500","10160","31020","320373570","174732589900","16720822"
"294140","레몬","KOSDAQ","관리종목(소속부없음)","2850","-100","-3.39","2950","3275","2700","73269","212056234","63882231300","22414818"
"443250","레뷰코퍼레이션","KOSDAQ","벤처기업부","7180","-30","-0.42","7210","7220","6900","38937","274244260","79969116800","11137760"
"228670","레이","KOSDAQ","벤처기업부","7470","-100","-1.32","7560","7660","7170","98572","735069675","116830956870","15640021"
"228850","레이언스","KOSDAQ","우량기업부","6640","10","0.15","6660","6780","6300","49542","326583380","110164332960","16591014"
"412350","레이저쎌","KOSDAQ","기술성장기업부","14080","2670","23.40","11050","14640","10420","5890766","77896178640","203248770560","14435282"
"199550","레이저옵텍","KOSDAQ","벤처기업부","4360","-75","-1.69","4265","4500","4250","60431","263234569","64727648760","14845791"
"281740","레이크머티리얼즈","KOSDAQ","우량기업부","19000","-550","-2.81","19450","19450","18200","554462","10404735595","1248880412000","65730548"
"277810","레인보우로보틱스","KOSDAQ","기술성장기업부","746000","-64000","-7.90","804000","805000","725000","257013","192065747500","14472294068000","19399858"
"215100","로보로보","KOSDAQ","벤처기업부","6840","-320","-4.47","7310","7350","6580","858209","5881906285","139183425360","20348454"
"090360","로보스타","KOSDAQ","중견기업부","85600","-3200","-3.60","94600","96000","82300","804490","71631215600","834600000000","9750000"
"108490","로보티즈","KOSDAQ","기술성장기업부","306000","-22500","-6.85","334000","338000","300000","345034","107436059750","4485050568000","14657028"
"900260","로스웰","KOSDAQ","외국기업(소속부없음)","1592","16","1.02","1576","1593","1561","7829","12394724","73279291952","46029706"
"033290","로젠","KOSDAQ","우량기업부","1893","-9","-0.47","1880","1924","1861","65164","122421070","106303877793","56156301"
"223220","로지스몬","KONEX","일반기업부","850","-70","-7.61","1000","1000","782","2079","1633800","4847481150","5702919"
"067730","로지시스","KOSDAQ","중견기업부","2850","-40","-1.38","2850","2920","2770","87853","249825465","27570677700","9673922"
"071280","로체시스템즈","KOSDAQ","우량기업부","8900","-340","-3.68","9130","9160","8430","89965","801954180","136139766700","15296603"
"376900","로킷헬스케어","KOSDAQ","기술성장기업부","59900","-8700","-12.68","62400","63600","57600","260875","15605685850","950839961100","15873789"
"214610","롤링스톤","KOSDAQ","관리종목(소속부없음)","2290","0","0.00","0","0","0","0","0","19197807380","8383322"
"032350","롯데관광개발","KOSPI",,"19220","-350","-1.79","19570","19800","17910","804006","15303174535","1529940330280","79601474"
"089860","롯데렌탈","KOSPI",,"31900","-50","-0.16","31800","31950","30650","54424","1710446875","1158269477200","36309388"
"330590","롯데리츠","KOSPI",,"3905","-190","-4.64","4095","4095","3895","282516","1114893268","1128423492020","288968884"
"000400","롯데손해보험","KOSPI",,"2160","90","4.35","2075","2175","1995","874295","1852312995","670326451200","310336320"
"023530","롯데쇼핑","KOSPI",,"158600","-11200","-6.60","162000","165300","154000","159007","25263690100","4486596543000","28288755"
"020150","롯데에너지머티리얼즈","KOSPI",,"59800","-1400","-2.29","58100","60100","56000","343721","20099031150","3131454687400","52365463"
"280360","롯데웰푸드","KOSPI",,"118400","-3000","-2.47","122500","122500","116700","11706","1385564750","1089821561600","9204574"
"286940","롯데이노베이트","KOSPI",,"21300","-900","-4.05","22500","22950","21150","51933","1124950250","322255517100","15129367"
"004000","롯데정밀화학","KOSPI",,"54600","-600","-1.09","54100","55100","51800","81574","4388469750","1408680000000","25800000"
"004990","롯데지주","KOSPI",,"26800","-1600","-5.63","28200","28400","26300","477424","12806673450","2670989196800","99663776"
"00499K","롯데지주우","KOSPI",,"27100","-950","-3.39","27050","27950","26600","3066","82731225","21831841300","805603"
"005300","롯데칠성","KOSPI",,"116100","-2200","-1.86","118600","118600","115200","29794","3468798250","1077278432400","9278884"
"005305","롯데칠성우","KOSPI",,"79000","-500","-0.63","77800","81000","77800","4382","348556200","61249490000","775310"
"011170","롯데케미칼","KOSPI",,"84100","-2400","-2.77","85300","85800","79500","222361","18418536050","3597412737900","42775419"
"071840","롯데하이마트","KOSPI",,"7170","-20","-0.28","7330","7330","6900","34276","243026260","169267295040","23607712"
"328130","루닛","KOSDAQ","기술성장기업부","18000","-290","-1.59","18050","18190","17110","335068","5883643485","669443724000","37191318"
"038060","루멘스","KOSDAQ","중견기업부","1373","54","4.09","1300","1425","1240","683097","918347940","66045513737","48103069"
"474170","루미르","KOSDAQ","기술성장기업부","14180","1390","10.87","13250","14180","12500","759622","10299308890","252654929280","17817696"
"162120","루켄테크놀러지스","KONEX","일반기업부","3060","-20","-0.65","3010","3095","3010","400","1222370","34139202120","11156602"
"253610","루트락","KONEX","일반기업부","979","91","10.25","888","999","888","1050","937910","10042651509","10258071"
"141080","리가켐바이오","KOSDAQ GLOBAL","기술성장기업부","162000","-29400","-15.36","187100","187100","156500","820607","133783436400","5997145716000","37019418"
"058470","리노공업","KOSDAQ GLOBAL","우량기업부","101000","0","0.00","101100","102900","96500","788704","79235484150","7697396850000","76211850"
"016100","리더스코스메틱","KOSDAQ","중견기업부","1539","-131","-7.84","1598","1614","1450","77232","118208713","29396275866","19100894"
"012700","리드코프","KOSDAQ","우량기업부","3365","-60","-1.75","3425","3425","3310","83654","279664690","88145676980","26194852"
"302550","리메드","KOSDAQ","기술성장기업부","2730","-70","-2.50","2800","2800","2670","66156","179675605","84376519500","30907150"
"491000","리브스메드","KOSDAQ","기술성장기업부","56800","-6200","-9.84","60400","61000","53800","507579","28455533100","1420249408800","25004391"
"394420","리센스메디컬","KOSDAQ","기술성장기업부","25900","-1200","-4.43","27100","27100","24050","483570","12201528375","283214894200","10934938"
"073570","리튬포어스","KOSDAQ","관리종목(소속부없음)","821","0","0.00","0","0","0","0","0","49413232261","60186641"
"377450","리파인","KOSDAQ","우량기업부","10800","-330","-2.96","10870","11100","10490","35883","383623415","187164000000","17330000"
"277070","린드먼아시아","KOSDAQ","중견기업부","3965","-25","-0.63","3985","4025","3920","11570","45997020","54288780000","13692000"
"042500","링네트","KOSDAQ","우량기업부","5010","-60","-1.18","5010","5120","4920","399551","2004120165","111678631440","22291144"
"193250","링크드","KOSDAQ","중견기업부","396","0","0.00","0","0","0","0","0","26470488132","66844667"
"474650","링크솔루션","KOSDAQ","기술성장기업부","51700","-1200","-2.27","51900","52200","48200","67790","3410196275","297125431900","5747107"
"219420","링크제니시스","KOSDAQ","기술성장기업부","4800","-230","-4.57","4990","4995","4720","117294","565940857","55053633600","11469507"
"439090","마녀공장","KOSDAQ","우량기업부","15850","-390","-2.40","15600","16180","15340","147684","2324300230","259833171000","16393260"
"027740","마니커","KOSPI",,"1556","-86","-5.24","1608","1608","1400","680897","1022662667","49411735384","31755614"
"195500","마니커에프앤지","KOSDAQ","중견기업부","2595","5","0.19","2590","2600","2520","61580","156953930","41462910000","15978000"
"357430","마스턴프리미어리츠","KOSPI",,"895","-104","-10.41","991","995","890","355013","325415193","27302249765","30505307"
"377480","마음AI","KOSDAQ","기술성장기업부","14250","-340","-2.33","14500","14530","13300","94415","1315160935","101321418750","7110275"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","4000","-65","-1.60","4025","4105","3870","180026","716423604","74380220000","18595055"
"448780","마이크로엔엑스","KONEX","일반기업부","800","-39","-4.65","958","958","780","300","234865","2142144000","2677680"
"098120","마이크로컨텍솔","KOSDAQ","우량기업부","31700","1550","5.14","30000","32550","28600","321395","9910117700","263514682200","8312766"
"424980","마이크로투나노","KOSDAQ","기술성장기업부","11980","-390","-3.15","12370","12400","11250","37382","440451100","70908302200","5918890"
"038290","마크로젠","KOSDAQ","중견기업부","14040","-520","-3.57","14560","14710","13890","49985","704159050","152213256000","10841400"
"001080","만호제강","KOSPI",,"5050","-750","-12.93","5800","5800","4905","143258","730770720","209575000000","41500000"
"267980","매일유업","KOSDAQ","우량기업부","35450","550","1.58","35350","35800","34850","7482","262946100","271675967100","7663638"
"005990","매일홀딩스","KOSDAQ","우량기업부","10410","-300","-2.80","10250","10500","10250","6946","71910215","138435344640","13298304"
"093520","매커스","KOSDAQ","우량기업부","24250","-100","-0.41","24050","24350","22900","30287","715151950","288619547250","11901837"
"088980","맥쿼리인프라","KOSPI",,"11140","-40","-0.36","11180","11240","11100","1891235","21068582680","5335191002020","478921993"
